,month_date_yyyymm,postal_code,zip_name,median_listing_price,active_listing_count
3008046,202504,7737,"leonardo, nj",547500.0,
3008047,202504,98947,"tieton, wa",354000.0,
3008048,202504,30541,"epworth, ga",659500.0,
3008049,202504,65606,"alton, mo",262450.0,
3008050,202504,65275,"paris, mo",224900.0,
3008051,202504,67550,"larned, ks",162450.0,
3008052,202504,85087,"new river, az",717811.0,
3008053,202504,98606,"brush prairie, wa",918750.0,
3008054,202504,37074,"hartsville, tn",418000.0,
3008030,202504,59936,"west glacier, mt",9250000.0,
3008029,202504,72143,"searcy, ar",258500.0,
3008028,202504,6484,"shelton, ct",549225.0,
3008027,202504,12764,"narrowsburg, ny",427000.0,
3008004,202504,50225,"pleasantville, ia",392400.0,
3008005,202504,76374,"olney, tx",168000.0,
3008006,202504,4783,"stockholm, me",495000.0,
3008007,202504,26142,"davisville, wv",329225.0,
3008008,202504,27207,"bear creek, nc",312500.0,
3008009,202504,61833,"tilton, il",108925.0,
3008010,202504,32459,"santa rosa beach, fl",1312500.0,
3008011,202504,74562,"rattan, ok",249900.0,
3008012,202504,73852,"mooreland, ok",152250.0,
3008013,202504,48653,"roscommon, mi",258675.0,
3008014,202504,16140,,249000.0,
3008015,202504,82801,"sheridan, wy",502313.0,
3008016,202504,45147,"miamiville, oh",801814.0,
3008017,202504,86334,"paulden, az",544975.0,
3008018,202504,23124,"new kent, va",531950.0,
3008019,202504,33184,"miami, fl",716425.0,
3008020,202504,44865,"plymouth, oh",204900.0,
3008021,202504,20601,"waldorf, md",478725.0,
3008022,202504,25286,"walton, wv",549900.0,
3008023,202504,76656,"lott, tx",147750.0,
3008024,202504,40374,"sharpsburg, ky",273000.0,
3008025,202504,18840,"sayre, pa",226000.0,
3008026,202504,16875,"spring mills, pa",259000.0,
3008055,202504,54880,"superior, wi",239950.0,
3008057,202504,33063,"pompano beach, fl",196450.0,
3008110,202504,46348,"la crosse, in",191975.0,
3008097,202504,40025,"glenview, ky",1500000.0,
3008086,202504,57435,"cresbard, sd",100000.0,
3008087,202504,43343,"quincy, oh",189900.0,
3008088,202504,14744,"houghton, ny",289900.0,
3008089,202504,26276,"kerens, wv",499000.0,
3008090,202504,56129,"ellsworth, mn",179000.0,
3008091,202504,40010,"buckner, ky",585000.0,
3008092,202504,62672,"nilwood, il",29900.0,
3008093,202504,60536,"millbrook, il",672450.0,
3008094,202504,23821,"alberta, va",343000.0,
3008095,202504,36559,,924900.0,
3008096,202504,13784,"harford, ny",149000.0,
3008098,202504,49335,,249900.0,
3008058,202504,56358,"ogilvie, mn",399000.0,
3008099,202504,29175,"westville, sc",59000.0,
3008100,202504,62460,"saint francisville, il",155000.0,
3008101,202504,58632,"golva, nd",110000.0,
3008102,202504,30350,"atlanta, ga",289750.0,
3008103,202504,29206,"columbia, sc",338598.0,
3008104,202504,50801,"creston, ia",143075.0,
3008105,202504,30009,"alpharetta, ga",930500.0,
3008106,202504,29111,"new zion, sc",289000.0,
3008107,202504,78209,"san antonio, tx",447450.0,
3008108,202504,32062,"mc alpin, fl",549950.0,
3008109,202504,80651,"platteville, co",707500.0,
3008085,202504,14069,"glenwood, ny",325000.0,
3008084,202504,26546,"pursglove, wv",95000.0,
3008083,202504,43548,"new bavaria, oh",169000.0,
3008082,202504,18211,"andreas, pa",425000.0,
3008059,202504,75036,"frisco, tx",531250.0,
3008060,202504,59044,"laurel, mt",522450.0,
3008061,202504,85122,"casa grande, az",348250.0,
3008062,202504,28771,"robbinsville, nc",507800.0,
3008063,202504,12827,"fort ann, ny",431248.0,
3008064,202504,45710,"albany, oh",193000.0,
3008065,202504,11237,"brooklyn, ny",1024250.0,
3008066,202504,29153,"sumter, sc",282848.0,
3008067,202504,99654,"wasilla, ak",518000.0,
3008068,202504,81132,"del norte, co",412750.0,
3008069,202504,13205,"syracuse, ny",187200.0,
3008070,202504,17957,"muir, pa",163750.0,
3008071,202504,33322,"fort lauderdale, fl",150000.0,
3008072,202504,53507,"barneveld, wi",537474.0,
3008073,202504,37881,"thorn hill, tn",411725.0,
3008074,202504,84606,"provo, ut",478748.0,
3008075,202504,33024,"hollywood, fl",502500.0,
3008076,202504,67301,"independence, ks",160875.0,
3008077,202504,37203,"nashville, tn",717150.0,
3008078,202504,58572,"sterling, nd",489900.0,
3008079,202504,70662,"sugartown, la",234900.0,
3008080,202504,26722,"green spring, wv",637450.0,
3008081,202504,88321,"encino, nm",2000000.0,
3008220,202504,23181,"west point, va",363738.0,
3008221,202504,44849,"nevada, oh",95725.0,
3008222,202504,16901,"wellsboro, pa",327600.0,
3008371,202504,69360,"rushville, ne",183500.0,
3008360,202504,98535,"copalis beach, wa",418500.0,
3008361,202504,46205,"indianapolis, in",329500.0,
3008362,202504,28805,"asheville, nc",575000.0,
3008363,202504,78387,"sinton, tx",244685.0,
3008364,202504,21774,"new market, md",617425.0,
3008365,202504,95666,"pioneer, ca",393500.0,
3008366,202504,92311,"barstow, ca",299450.0,
3008367,202504,52168,"spillville, ia",235000.0,
3008368,202504,98077,"woodinville, wa",1950713.0,
3008369,202504,54914,"appleton, wi",317400.0,
3008370,202504,98004,"bellevue, wa",1974000.0,
3008372,202504,59935,"troy, mt",625000.0,
3008385,202504,20751,"deale, md",699743.0,
3008373,202504,72776,"witter, ar",359000.0,
3008374,202504,54667,"westby, wi",299000.0,
3008375,202504,31779,"pelham, ga",223472.0,
3008376,202504,49457,"twin lake, mi",249975.0,
3008377,202504,30022,"alpharetta, ga",771950.0,
3008378,202504,56714,"badger, mn",177400.0,
3008379,202504,46979,"russiaville, in",317425.0,
3008380,202504,50501,"fort dodge, ia",172425.0,
3008381,202504,92078,"san marcos, ca",983500.0,
3008382,202504,57759,"nemo, sd",769875.0,
3008383,202504,84640,"lynndyl, ut",294999.0,
3008359,202504,23043,"deltaville, va",399450.0,
3008358,202504,61734,"delavan, il",164775.0,
3008357,202504,24458,"mc dowell, va",275000.0,
3008356,202504,24426,"covington, va",212225.0,
3008333,202504,73560,"olustee, ok",172500.0,
3008334,202504,99556,"anchor point, ak",324975.0,
3008335,202504,92596,"winchester, ca",651998.0,
3008336,202504,61332,"leonore, il",116400.0,
3008337,202504,60153,"maywood, il",310925.0,
3008338,202504,80451,"hot sulphur springs, co",875000.0,
3008339,202504,60505,"aurora, il",263700.0,
3008340,202504,24326,"elk creek, va",349900.0,
3008341,202504,26347,"flemington, wv",341175.0,
3008342,202504,91761,"ontario, ca",677500.0,
3008343,202504,4427,"corinth, me",311000.0,
3008344,202504,75235,"dallas, tx",395725.0,
3008345,202504,68123,"bellevue, ne",394300.0,
3008346,202504,48051,"new baltimore, mi",340336.0,
3008347,202504,8069,"penns grove, nj",247000.0,
3008348,202504,29015,"blair, sc",249900.0,
3008349,202504,83612,"council, id",439000.0,
3008350,202504,78240,"san antonio, tx",294000.0,
3008351,202504,97499,"yoncalla, or",393350.0,
3008352,202504,64461,"hopkins, mo",100000.0,
3008353,202504,81242,"poncha springs, co",859250.0,
3008354,202504,27520,"clayton, nc",343075.0,
3008355,202504,15650,"latrobe, pa",213200.0,
3008384,202504,84078,"vernal, ut",467000.0,
3008386,202504,35209,"birmingham, al",442225.0,
3008223,202504,68859,"north loup, ne",345000.0,
3008426,202504,78669,"spicewood, tx",989575.0,
3008415,202504,3886,"tamworth, nh",406000.0,
3008416,202504,64030,"grandview, mo",232563.0,
3008417,202504,31793,"tifton, ga",368700.0,
3008418,202504,97212,"portland, or",753050.0,
3008419,202504,94542,"hayward, ca",1256000.0,
3008420,202504,64601,"chillicothe, mo",189900.0,
3008421,202504,87931,"caballo, nm",372000.0,
3008422,202504,27312,"pittsboro, nc",974900.0,
3008423,202504,44703,"canton, oh",101225.0,
3008424,202504,49341,"rockford, mi",507400.0,
3008425,202504,39083,"hazlehurst, ms",249625.0,
3008427,202504,14736,"findley lake, ny",637000.0,
3008387,202504,71831,"columbus, ar",75000.0,
3008428,202504,55803,"duluth, mn",419950.0,
3008429,202504,67336,"chetopa, ks",108220.0,
3008430,202504,44032,"dorset, oh",402489.0,
3008431,202504,6878,"riverside, ct",4050000.0,
3008432,202504,53586,"shullsburg, wi",288725.0,
3008433,202504,61362,"spring valley, il",165150.0,
3008434,202504,15954,"seward, pa",68725.0,
3008435,202504,28729,"etowah, nc",541175.0,
3008436,202504,81077,"swink, co",242000.0,
3008437,202504,78655,"martindale, tx",454000.0,
3008438,202504,60070,"prospect heights, il",237450.0,
3008414,202504,32321,"bristol, fl",228675.0,
3008413,202504,39039,"benton, ms",447500.0,
3008412,202504,54961,"new london, wi",394900.0,
3008411,202504,40310,"burgin, ky",135000.0,
3008388,202504,85378,"surprise, az",385000.0,
3008389,202504,6472,"northford, ct",654250.0,
3008390,202504,97497,"wolf creek, or",647500.0,
3008391,202504,43727,"chandlersville, oh",233475.0,
3008392,202504,47138,"lexington, in",274975.0,
3008393,202504,48027,"goodells, mi",310500.0,
3008394,202504,33857,"lorida, fl",294000.0,
3008395,202504,80648,"nunn, co",663750.0,
3008396,202504,17329,"glenville, pa",749000.0,
3008397,202504,60423,"frankfort, il",688250.0,
3008398,202504,17563,"peach bottom, pa",412500.0,
3008399,202504,1901,"lynn, ma",380000.0,
3008400,202504,54246,"washington island, wi",650000.0,
3008401,202504,93450,"san ardo, ca",469000.0,
3008402,202504,78016,"devine, tx",302450.0,
3008403,202504,71866,"winthrop, ar",231000.0,
3008404,202504,92532,"lake elsinore, ca",649950.0,
3008405,202504,2840,"newport, ri",1287500.0,
3008406,202504,25517,"genoa, wv",695000.0,
3008407,202504,72414,"black oak, ar",315000.0,
3008408,202504,59911,"bigfork, mt",1200000.0,
3008409,202504,52324,"palo, ia",274913.0,
3008410,202504,78239,"san antonio, tx",258750.0,
3008332,202504,54136,"kimberly, wi",523650.0,
3008331,202504,64040,"holden, mo",323500.0,
3008330,202504,14141,"springville, ny",344900.0,
3008262,202504,91706,"baldwin park, ca",704250.0,
3008251,202504,99574,"cordova, ak",479000.0,
3008252,202504,99138,"inchelium, wa",440949.0,
3008253,202504,68642,"humphrey, ne",444000.0,
3008254,202504,62006,"batchtown, il",199000.0,
3008255,202504,71973,"wickes, ar",367000.0,
3008256,202504,6057,"new hartford, ct",611225.0,
3008257,202504,54911,"appleton, wi",278450.0,
3008258,202504,61565,"sparland, il",321175.0,
3008259,202504,54205,"casco, wi",452450.0,
3008260,202504,29661,"marietta, sc",756777.0,
3008261,202504,49437,"montague, mi",697400.0,
3008263,202504,25265,"new haven, wv",164000.0,
3008329,202504,44140,"bay village, oh",527500.0,
3008264,202504,72430,"greenway, ar",62450.0,
3008265,202504,98847,"peshastin, wa",717000.0,
3008266,202504,11788,"hauppauge, ny",882249.0,
3008267,202504,97404,"eugene, or",473950.0,
3008268,202504,84642,"manti, ut",644971.0,
3008269,202504,72756,"rogers, ar",512000.0,
3008270,202504,97801,"pendleton, or",346200.0,
3008271,202504,70447,"madisonville, la",463750.0,
3008272,202504,21672,"toddville, md",89999.0,
3008273,202504,60072,"ringwood, il",497000.0,
3008274,202504,27807,"bailey, nc",345463.0,
3008250,202504,33486,"boca raton, fl",847250.0,
3008249,202504,49630,"empire, mi",583000.0,
3008248,202504,20119,"catlett, va",967250.0,
3008247,202504,12053,"delanson, ny",314750.0,
3008224,202504,59528,"hingham, mt",250500.0,
3008225,202504,12979,"rouses point, ny",239900.0,
3008226,202504,51063,"whiting, ia",148750.0,
3008227,202504,83123,"la barge, wy",274800.0,
3008228,202504,95677,"rocklin, ca",707250.0,
3008229,202504,23116,"mechanicsville, va",585738.0,
3008230,202504,15148,"wilmerding, pa",50000.0,
3008231,202504,56264,"minneota, mn",383375.0,
3008232,202504,40040,"mackville, ky",164975.0,
3008233,202504,95916,"berry creek, ca",357300.0,
3008234,202504,74363,"quapaw, ok",281550.0,
3008235,202504,38676,"tunica, ms",162000.0,
3008236,202504,13076,"hastings, ny",294950.0,
3008237,202504,71643,"gould, ar",148000.0,
3008238,202504,29585,"pawleys island, sc",499972.0,
3008239,202504,27880,"sims, nc",308495.0,
3008240,202504,92385,"skyforest, ca",799000.0,
3008241,202504,5253,"east dorset, vt",582000.0,
3008242,202504,76118,"fort worth, tx",319200.0,
3008243,202504,40489,"waynesburg, ky",249500.0,
3008244,202504,35586,"sulligent, al",176975.0,
3008245,202504,95746,"granite bay, ca",1368325.0,
3008246,202504,98391,"bonney lake, wa",777458.0,
3008275,202504,45052,"north bend, oh",465000.0,
3008276,202504,94510,"benicia, ca",794000.0,
3008277,202504,61084,"stillman valley, il",388500.0,
3008304,202504,97102,"arch cape, or",1747500.0,
3008306,202504,2738,"marion, ma",1024748.0,
3008307,202504,17068,"new bloomfield, pa",280000.0,
3008308,202504,7114,"newark, nj",372500.0,
3008309,202504,21850,"pittsville, md",313748.0,
3008310,202504,48093,"warren, mi",250000.0,
3008311,202504,56722,"euclid, mn",115000.0,
3008312,202504,56159,"mountain lake, mn",209750.0,
3008313,202504,16624,"chest springs, pa",133900.0,
3008314,202504,98283,"rockport, wa",443625.0,
3008315,202504,56292,"vesta, mn",156450.0,
3008316,202504,35905,"gadsden, al",323675.0,
3008317,202504,67058,"harper, ks",180000.0,
3008318,202504,89444,"wellington, nv",819375.0,
3008319,202504,14904,"elmira, ny",79900.0,
3008320,202504,93923,"carmel, ca",2450000.0,
3008321,202504,99328,"dayton, wa",358925.0,
3008322,202504,45877,"pandora, oh",219900.0,
3008323,202504,10973,"slate hill, ny",804925.0,
3008324,202504,10018,"new york, ny",1847500.0,
3008325,202504,28655,"morganton, nc",357425.0,
3008326,202504,91402,"panorama city, ca",656998.0,
3008327,202504,66949,"jewell, ks",188850.0,
3008328,202504,98002,"auburn, wa",442488.0,
3008305,202504,36571,"saraland, al",269900.0,
3008303,202504,48038,"clinton township, mi",307425.0,
3008278,202504,18324,"bushkill, pa",299475.0,
3008302,202504,46181,"trafalgar, in",622425.0,
3008279,202504,11021,"great neck, ny",621495.0,
3008280,202504,76935,"christoval, tx",675000.0,
3008281,202504,68367,"gresham, ne",145000.0,
3008282,202504,37370,"riceville, tn",353500.0,
3008283,202504,78552,"harlingen, tx",323500.0,
3008284,202504,3832,,635000.0,
3008285,202504,2647,,5495000.0,
3008286,202504,3229,"contoocook, nh",686000.0,
3008287,202504,67573,"raymond, ks",87250.0,
3008288,202504,45005,"franklin, oh",335000.0,
3008289,202504,26847,"petersburg, wv",289450.0,
3008290,202504,84532,"moab, ut",687500.0,
3008291,202504,46764,"larwill, in",65207.0,
3008292,202504,6492,"wallingford, ct",386425.0,
3008293,202504,18018,"bethlehem, pa",286725.0,
3008294,202504,56448,"fifty lakes, mn",305500.0,
3008295,202504,30643,"hartwell, ga",337400.0,
3008296,202504,92407,"san bernardino, ca",606944.0,
3008297,202504,37059,"dowelltown, tn",346825.0,
3008298,202504,71847,"mc caskill, ar",141000.0,
3008299,202504,4219,"bryant pond, me",412475.0,
3008300,202504,12570,"poughquag, ny",568750.0,
3008301,202504,11961,"ridge, ny",444500.0,
3008878,202504,1056,"ludlow, ma",549900.0,
3008879,202504,37876,"sevierville, tn",649450.0,
3008880,202504,48428,"dryden, mi",484625.0,
3009468,202504,20135,"bluemont, va",774947.0,
3009457,202504,50139,"lacona, ia",156250.0,
3009458,202504,44405,"campbell, oh",147950.0,
3009459,202504,7921,"bedminster, nj",577500.0,
3009460,202504,58103,"fargo, nd",348650.0,
3009461,202504,75418,"bonham, tx",260000.0,
3009462,202504,37171,"southside, tn",514950.0,
3009463,202504,24620,"hurley, va",179000.0,
3009464,202504,77583,"rosharon, tx",341473.0,
3009465,202504,82240,"torrington, wy",294975.0,
3009466,202504,78659,"paige, tx",577500.0,
3009467,202504,75082,"richardson, tx",599875.0,
3009469,202504,5476,"richford, vt",237000.0,
3009482,202504,85737,"tucson, az",514975.0,
3009470,202504,74352,"locust grove, ok",197875.0,
3009471,202504,98178,"seattle, wa",754000.0,
3009472,202504,33330,"fort lauderdale, fl",1935750.0,
3009473,202504,99223,"spokane, wa",617998.0,
3009474,202504,84735,"hatch, ut",759900.0,
3009475,202504,66870,"virgil, ks",118000.0,
3009476,202504,55063,"pine city, mn",372400.0,
3009477,202504,21401,"annapolis, md",663500.0,
3009478,202504,56164,"pipestone, mn",175925.0,
3009479,202504,92262,"palm springs, ca",819450.0,
3009480,202504,66523,"osage city, ks",204500.0,
3009456,202504,83876,"worley, id",999500.0,
3009455,202504,29137,"salley, sc",272500.0,
3009454,202504,64722,"amoret, mo",325000.0,
3009453,202504,57461,"mellette, sd",117975.0,
3009430,202504,28443,"hampstead, nc",558975.0,
3009431,202504,35031,"blountsville, al",229225.0,
3009432,202504,62417,"bridgeport, il",206400.0,
3009433,202504,63048,"herculaneum, mo",323200.0,
3009434,202504,60060,"mundelein, il",432720.0,
3009435,202504,34476,"ocala, fl",320675.0,
3009436,202504,83431,"lewisville, id",655000.0,
3009437,202504,99037,"veradale, wa",717988.0,
3009438,202504,80123,"littleton, co",650000.0,
3009439,202504,29653,"hodges, sc",229500.0,
3009440,202504,36323,"elba, al",153087.0,
3009441,202504,75704,"tyler, tx",344700.0,
3009442,202504,77857,"gause, tx",789000.0,
3009443,202504,36863,"lanett, al",277000.0,
3009444,202504,38128,"memphis, tn",165000.0,
3009445,202504,32934,"melbourne, fl",599700.0,
3009446,202504,39347,"pachuta, ms",245500.0,
3009447,202504,23455,"virginia beach, va",404950.0,
3009448,202504,12494,"west shokan, ny",417000.0,
3009449,202504,13697,"winthrop, ny",186175.0,
3009450,202504,90048,"los angeles, ca",2224250.0,
3009451,202504,39741,"cedarbluff, ms",250000.0,
3009452,202504,2169,"quincy, ma",697000.0,
3009481,202504,79742,"grandfalls, tx",112000.0,
3009483,202504,76108,"fort worth, tx",328750.0,
3009428,202504,90720,"los alamitos, ca",1687000.0,
3009523,202504,50062,"melcher dallas, ia",196175.0,
3009512,202504,12440,"high falls, ny",680500.0,
3009513,202504,68770,"ponca, ne",234950.0,
3009514,202504,55080,"stanchfield, mn",479000.0,
3009515,202504,38544,"baxter, tn",361950.0,
3009516,202504,79511,"coahoma, tx",350713.0,
3009517,202504,66866,"peabody, ks",142500.0,
3009518,202504,33418,"palm beach gardens, fl",719250.0,
3009519,202504,17929,"cressona, pa",157000.0,
3009520,202504,33811,"lakeland, fl",359925.0,
3009521,202504,89014,"henderson, nv",447474.0,
3009522,202504,92066,"ranchita, ca",462500.0,
3009524,202504,33764,"clearwater, fl",299900.0,
3009484,202504,62536,"glenarm, il",389900.0,
3009525,202504,11762,"massapequa park, ny",824444.0,
3009526,202504,19141,"philadelphia, pa",213725.0,
3009527,202504,81426,"ophir, co",1024000.0,
3009528,202504,11790,"stony brook, ny",769000.0,
3009529,202504,63025,"eureka, mo",424175.0,
3009530,202504,23960,"prospect, va",268625.0,
3009531,202504,83713,"boise, id",530000.0,
3009532,202504,14619,"rochester, ny",152400.0,
3009533,202504,34448,"homosassa, fl",425925.0,
3009534,202504,78118,"karnes city, tx",199375.0,
3009535,202504,47610,"chandler, in",252500.0,
3009511,202504,49902,"alpha, mi",149900.0,
3009510,202504,45067,"trenton, oh",281175.0,
3009509,202504,55055,"newport, mn",368675.0,
3009508,202504,49333,"middleville, mi",419725.0,
3009485,202504,30276,"senoia, ga",625642.0,
3009486,202504,84057,"orem, ut",469950.0,
3009487,202504,85552,"thatcher, az",370000.0,
3009488,202504,38961,"tillatoba, ms",209500.0,
3009489,202504,52778,"wilton, ia",205000.0,
3009490,202504,3890,"west ossipee, nh",477375.0,
